id,selling_price,code,item_name
4535,120,5008,LETROZOLE 2.5MG(KETROVIN 2.5MG)
4536,70,5009,SAFELEVO 500MG (LEVOFLOXACIN)
4537,65,5010,LINAGLIPT 5MG
4538,60,5011,LOXIAM PLUS
4539,90,5012,lsotroin 10mg
4540,70,5013,OFLODAZ 10S
4541,60,5014,ONDEX 4MG(ONDASENTRON)
4542,200,5015,OXYTOCIN 1MG INJ
4543,55,5016,RAPCLAV 625MG
4544,90,5017,Rasec MR
4545,70,5018,Saraoflo OZ
4546,100,5019,SPECTRIX 500MG
4547,300,5020,VDRL
4548,110,5021,ZOLIDON 500MG TABS
4549,40,5022,ALERINIT 5MG
4550,30,5023,Apigesic plus
4551,100,5024,Emcon tabs
4552,50,5025,FIRULYN 150MG
4553,35,5026,GASTROTAB 20MG
4554,100,5027,LIFEGUARD 20s
4555,100,5028,sutures
4556,2500,5029,U.E.Cs (electrolytes)
4557,90,5030,metadol fizz
4558,500,5031,Morphine inj 10mg
4559,200,5032,Piriton inj
4560,150,5033,Sumafix 50mg
4561,20,5034,Betacor plus tabs
4562,85,5035,Eplife 25mg
4563,40,5036,GACET SUPP 250MG
4564,80,5037,ROXICLOT 20MG
4565,45,5038,snip cold &flu
4566,35,5039,SYNGAB 50MG
4567,60,5040,AUGPEN 625MG
4568,60,5041,CHROMIC CUTGUT 1/0
4569,25,5042,DOLA CR
4570,45,5043,IBUPROFEN DENK 600MG
4571,55,5044,Myteka 5mg
4572,95,5045,Qsita 50mg
4573,70,5046,Ilapraz 10mg
4574,100,5047,Lebac 500mg(cefuroxime)
4575,30,5048,Lofnac MR
4576,35,5049,Luxat 10mg
4577,100,5050,LYDIA POST PILL 1'S
4578,120,5051,NERVILIN NT
4579,50,5052,Oflonida tabs
4580,70,5053,OVACARE TABLETS
4581,70,5054,PRODOM CAPS
4582,70,5055,Rapiclav DT 250MG
4583,30,5056,Rayzium 20mg
4584,20,5057,Relax satchets
4585,65,5058,Synflex 550mg
4586,40,5059,tizigesic 2mg tabs
4587,130,5060,UTIVANIC 750MG
4588,20,5061,Actinac 100mg
4589,50,5062,Dismont 5/10
4590,60,5063,FEXIDINE 180MG
4591,15,5065,Levofree 5mg
4592,20,5067,Nusar-H
4593,50,5068,pantoprazole sandoz 40mg
4594,45,5069,Zamadol P
4595,80,5070,Atoxia 60mg
4596,40,5071,core24 tabs
4597,60,5072,Gulair Tabs
4598,10,5073,sonamoja
4599,200,5074,TRAMADOL INJ 50MG/ML 10'S
4600,140,5075,Zinaxime 500mg
4601,80,5076,ADALAT RETARD 20MG PARALLEL
4602,95,5077,CLARANTA 500MG
4603,50,5078,glycerine supp 1.2gm
4604,700,5079,H PYLORI TEST
4605,100,5080,Labclav 1gm
4606,30,5081,levocet-m
4607,50,5082,LEVOXIN 500MG
4608,95,5083,TERPYNTA 50MG
4609,60,5084,VIGLIPTIN 50/500mg
4610,90,5085,CABALIN 150MG
4611,1000,5086,ceftriaxone+salbactam
4612,250,5087,Depo provera
4613,50,5088,DERBI 10MG
4614,40,5089,Esomezol 40mg
4615,81,5090,PARLODEL TABS
4616,70,5091,BACTOCLAV 375MG
4617,150,5092,Cefumax 500mg
4618,30,5093,Cledomox 312mg DT
4619,50,5094,COLOSTOMY BAGS
4620,85,5095,Dacillin 150mg
4621,100,5096,Dydroglax 10mg
4622,100,5097,ETCOX 120MG
4623,60,5098,EVANOVA CAPS
4624,35,5099,Flazart 6mg
4625,15,5100,Lolip 20mg
4626,105,5101,Neagyl 80mg
4627,45,5102,O2(ORNIDAZOLE+OFLOXACINE)
4628,55,5103,OFLA-OD
4629,60,5104,PARANOVA 1000MG
4630,10,5105,Prohibin 20mg
4631,15,5106,Reten H
4632,65,5107,Rhinflam caps
4633,120,5108,Rostat 10 ez
4634,25,5109,Surepyn
4635,50,5110,TIZIGESIC 4MG
4636,20,5111,Tricozole plus tabs
4637,140,5112,ximacor 500mg
4638,30,5113,DEGASTROL 30MG
4639,70,5114,Flemo capsules
4640,150,5115,MALARIA(mrdt) p.f
4641,100,5116,MYCLAV 625MG
4642,60,5117,ACYCLOVIR 200MG DISPERSIBLE
4643,100,5118,DELUXE STUDDED
4644,150,5119,LEVIPIL 750MG
4645,30,5120,myocor 20s
4646,110,5121,Torixagen tabs
4647,20,5122,Calmex 0.5
4648,100,5123,Micartel 80mg
4649,55,5124,Pantin 40
4650,20,5125,VITAMADOL 100mg
4651,45,5126,ZALAC SP
4652,80,5127,clemodox 625
4653,75,5128,Collacare Forte Tabs 30s
4654,50,5129,ESOP 40MG
4655,50,5130,ESOTAC 40MG
4656,0,5131,Lipecos 5mg
4657,45,5132,Menozip 500mg
4658,20,5133,METODINE DF
4659,200,5134,SUTURE 2/0 REVERSE CUT
4660,50,5135,Tory 60mg
4661,10,5136,Tumbocid Tabs
4662,60,5137,ARBITEL 40H
4663,20,5138,atstat 10mg
4664,80,5139,C-LEVO 500MG(LEVOFLOXACIN)
4665,180,5140,Coapprovel 300/12.5
4666,50,5141,esomod 40mg
4667,50,5142,Esoxium IT 40/150
4668,40,5143,Flexistar
4669,15,5144,hifaz tabs
4670,45,5145,INFANT COLEZE SOFTGEL
4671,80,5146,MEBUX 40MG
4672,65.08,5147,Memantine 10mg
4673,30,5148,redcat
4674,15,5149,ATRONA 20MG
4675,30,5150,Doxafin 5mg
4676,35,5151,duxcospan plus
4677,30,5152,Flamcor MR
4678,15,5153,hyoscine tabs
4679,70,5154,Instaflex 30s
4680,60,5155,Montized L
4681,35,5156,NUGREL 75MG
4682,100,5157,Zecoba GB
4683,130,7258,AMOKLAVIN TABS 1G
4684,140,7159,CALDOBERG CAPS
4685,30,5160,DEFLAZ 6MG
4686,100,5161,olam-H
4687,15,5162,Atenolol 100mg (cresent)
4688,25,5163,Cardoz 6.25
4689,25,5164,duxcospan 20s
4691,50,5166,ESOXIUM 40MG
4692,30,5167,etrobax 60mg
4693,5,5168,Flamodip 5mg
4694,50,5169,FLUX(FLUCLOXACILLIN 500MG)
4695,40,5170,LABVIR 400MG
4696,30,5171,myozox 10s
4697,85,5172I,olmesar AM 10MG
4698,25,5173,VITAPYN TABS
4699,20,5174,zalac
4700,30,5175,Cavinton Vinpocetine 5mg
4701,85,7179,EPIBALIN 150 MG 30'S
4702,50,7177,Lozart H
4703,75,5178,Roxiclot 15mg
4704,350,5179,SAT(SALMONELLA ANTIGEN TEST)
4705,10,5180,Amlodawa 5mg
4706,10,5181,Amlostar 5mg
4707,10,5182,ARISTOFOL FE TABS
4708,110,5183,Babylait caps
4709,50,5184,BetterFlex tab
4710,25,5185,BG GLUTAMIN
4711,30,5186,Calcistar
4712,65,5187,cartiflex
4713,25,5188,carvicard 25mg
4714,70,5189,Ciphene 50mg
4715,80,5190,Clavex 10s
4716,75,5191,Dapaflo 5/500MG
4717,80,5192,ESOGLAX IT
4718,30,5193,ESOXIUM 20MG
4719,25,5194,fericor caps
4720,50,5195,FEXIDINE 120MG
4721,15,5196,FLUCOLDEX
4722,30,5197,Gabamed-M
4723,40,5198,Glycinorm MR
4724,10,5199,HEMOVIT CAPS
4725,40,5200,LYSODOL 100MG
4726,60,5201,MOMVIT TABS
4727,20,5202,Morniz
4728,100,7203,Norvasc 5mg parallel
4729,80,5204,odimont lc
4730,75,5205,Olmiday 40AM
4731,70,5206,Orthohub
4732,74,5207,RENERVE PLUS
4733,90,5208,RENERVE PLUS BT 30'S
4734,20,5209,Swamlo 10
4735,100,5210,Tamsuglen D
4736,25,52110,TINILOX-MPS
4737,70,5212,Turbovas 20mg
4738,60,5213,UVEX 500MG
4739,15,5214,UXIM 15MG
4740,70,5215,vigliptin 50mg
4741,100,7216,Amoklavin 625mg
4742,40,5217,Carvedi-denk 6.25
4743,50,5218,CLAXY 375
4744,50,5219,zomep-es 40mg
4745,30,5220,Amlovas 5mg
4746,120,6919,cefo l 200mg
4747,5,5222,COSATRIM
4748,133,5223,Azil 80 H
4749,80,5224,Empaflo 10mg
4750,40,5225,Acirax 200mg
4751,30,5226,FEVASTIN 500MG
4752,25,5227,Angilock plus 50/12.5
4753,15,5228,Atenolol 50mg(CRESCENT)
4754,5,5229,CLOXACILLIN CAPS 250MG
4755,70,5230,LEVIGRESS 250 MG(LEVETIRACETAM)
4756,45,5231,Pulsineuron soft gel caps
4757,55,5232,TILYPTIN 20MG
4758,50,5233,Trapadone tabs
4759,60,5234,Turbovas 10mg
4760,10,5235,uniactin tabs
4761,0,5236,hvs swabs
4762,15,5237,meloz 15mg
4763,100,5238,CHROMIC CUTGUT 2/0
4764,60,5239,Fincar 5mg
4765,60,5240,Molezt adults
4766,10,5241,Swamlo 5
4767,15,5242,Cardinol 100mg
4768,10,5243,Gludown 500mg
4769,65,5244,Noclot 75mg
4770,10,5245,sonadol extra
4771,30,5246,omega 3(valuepack) 30s
4772,15,5247,AMLODAWA 10MG
4773,10,5248,Dilomet-m 30s
4774,50,5249,Esoglax 40mg
4775,10,5250,medopress 250mg
4776,10,5251,quinine tabs
4777,40,5252,PLUS MULTIVIT CAPS
4778,30,5253,Senosid tabs
4779,25,5254,SPASMODEX-P 30S
4780,10,5255,E-COLD
4781,10,5256,CHESTCOF
4782,40,5257,hydroxychloroquine 200mg
4783,30,5258,CEEPRO 500MG
4784,10,5259,Meloz 7.5mg
4785,25,5260,OSTEONORX TABS
4786,0,5261,TUBES
4787,300,5262,HB
4788,600,5263,CATGAT CHROMIC 2/0 R/B
4789,15,0,Febrex plus tabs
4790,95,7265,URSOLIV 250MG
4791,30,5266,Easybone
4792,10,5267,EFLARON PLUS TABS
4793,10,5268,RETEN 50MG
4794,10,5269,CIPROFLOXACIN TABS 500MG 100'S
4795,20,5270,SPIROLON
4796,10,5271,APC BLISTER PACKS
4797,50,5272,CLINDAMYCIN 150MG CAPS
4798,20,5273,zermadol 50
4799,5,5274,LONET 50 MG
4800,100,5275,CLOBAZAM 10MG(VERCLOB)
4801,15,5276,TRAMSUN 50MG
4802,5,5277,MEFENAMIC ACID 250MG
4803,15,5278,domi 10mg tabs
4804,5,5279,Ferrous tablet blister pack
4805,30,5280,DOMADOL PLUS
4806,50,5281,Dihydrocodeine 30mg
4807,0,5282,applicator sticks
4808,10,5283,AMOXICILLIN DISP TABS 250MG 100
4809,250,100000,Tetanus injection single
4810,15,5285,UXIM 7.5MG
4811,20,5286,DAWAFLOX 250 MG
4812,20,5287,Momento 5mg tabs 10s
4813,15,5288,Domperidone(DON A)
4814,10,5289,DOPAMAC 250MG
4815,30,5290,Flamoset 10mg
4816,15,5291,KLOXY 500MG
4817,5,5292,Nifelong-ER 20mg
4818,48.25,5293,WATER INJ 500ML
4819,10,5294,Altrine 10mg
4820,15,5295,AMDOCAL 5MG
4821,10,5296,CEPHALEXIN 250MG
4822,0,5297,Eptol 200mg
4823,10,5298,Dust mask children
4824,5,5299,Entasid
4825,10,5300,DISZINC
4826,10,5301,spillar 25mg
4827,5,5302,ANTACID TABS B/P
4828,20,5303,LIBRIPHARM
4829,2,5304,Indomethacin 25mg LOOSE
4830,5,5305,Amolab 5
4831,5,5306,Glimide 5mg
4832,5,5307,Phenytoin 100mg
4833,0,5308,ACEPRIL 5MG
4834,2.5,5309,Allucid tabs
4835,0,5310,SLIDES
4836,40,5311,Canulla VG24 Yellow
4837,0,5312,cover slips
4838,7,5314,Captolab 25
4839,30,5315,EDTA TUBES
4840,30,5316,Stool container
4841,0,5317,acid alcohol
4842,0,5318,antisera
4843,526.32,5319,ASTYMIN SYR
4844,300,5320,AZIFLAM 500MG
4845,150,5321,BETASON S OINT
4846,300,5322,BLOOD GROUP
4847,50,5323,BP
4848,80,5324,BP-TEL 40CT
4849,40,5325,BRANULA YELLOW
4850,200,5326,CADEX 100ML
4851,100,5327,CALCINOL
4852,100,5328,CalmiRelax Tabs
4853,50,5329,Cardoz 12.5mg
4854,1,5330,Ceflorex susp 70mls
4855,70,5331,cefroxym 250mg
4856,100,5332,cefuroxime (dawacef)500mg
4857,17.24,53331,CEOVIT 250MG (CHEWABLE)
4858,600,5334,COARTEM TABS 24'S
4859,50,5335,cockroaches killer
4860,0,5336,crystal violet
4861,200,5337,DOMPERIDONE SYR GENERIC
4862,200,5338,Domperidone(dom-p) 60ml
4863,300,5339,DRESSING AND SURGICAL TOILET
4864,800,5340,DUOLAC 200ML(LACTULOSE)
4865,20,5341,Dyrasun-df
4866,2200,7342,E45 CREAM 50G
4867,50,5343,Ecoxx 60mg
4868,40,5344,ESONIUM 40MG
4869,70,5345,Evercef 200mg
4870,600,5346,Exime 250mg/5ml syrup
4871,92,5347,FELIZ S 10MG 30'S
4872,1500,53481,FULL HAEMOGRAM
4873,680,5349,GYNCURE KIT
4874,0,5350,HCL
4875,300,5351,HVS
4876,10,5352,IBULAB TABS
4877,200,5353,IMACOFF PAEDS
4878,100,5354,Isotroin 10mg
4879,70,5355,labesten cream 20gm
4880,250,5356,MEFTAL P SUSPENSION 60ML
4881,100,5357,METRONIDAZOLE 100ML
4882,25,5358,MYPRODOL CAPS
4883,70,5359,NIDOZOX 500MG TABS
4884,0,5360,oil immersion
4885,60,5361,ORNIFLOX
4886,200,5362,PBF test
4887,200,5363,PDT SERUM
4888,100,5364,PDT URINE
4889,100,5365,Piriclor 100ml
4890,50,5366,PROVERA 5MG
4891,100,5367,Rapiclav 1gm
4892,400,5368,RF
4893,150,5369,RINACET 60ML
4894,1,5370,SURGICAL SPIRIT 5 LTR
4895,100,5371,Toto-mol 100ml
4896,500,5372,Trimorix 200ml
4897,200,5373,umbilica gel 10gm
4898,200,5374,URETHRAL SWAB
4899,350,5375,Uriflow liquid 100ml
4900,2,5376,VAXIGRIP VACC 1 SYRINGE
4901,30,7377,Vitamin B complex
4902,50,5378,VITAMIN C VALUPAK
4903,100,5379,DAWA-CPM 100ML
4904,45,5380,montezine plus
4905,1500,5381,uric acid levels
4906,200,5382,chlorexidine(chx gel)
4907,200,5383,stool O/C
4908,450,53840,SONATEC M/W (BLUE) 250ML
4909,95,5064,ginsomin eve
4910,500,5066,DIGACID SYR 200ML
4911,100,5313,rbs
4912,200,5387,ISODEX DRY 100ML
4913,200,5389,ISODEX EXP 100ML
4914,100,5391,ENZYCOX TABS
4915,700,5394,MINOLA ECZEMA SOAP
4916,350,5400,NATCORT CREAM
4917,250,5405,NILACID 100ML
4918,3000,5415,MINOXIDIL 5%
4919,650,5426,OLFEN GEL 20G
4920,100,5429,ONECID 100ML
4921,400,5430,OPTILAC EYE DROP
4922,400,5433,POLYCID FORTE SUSP 170ML
4923,50,5436,PROMETHAZINE 60ML
4924,900,5450,SELBA JUNIOR SOAP 100G
4925,250,5452,SOLUZINC 100ML
4926,500,5453,TAVENT INHALER
4927,600,5469,TERMINUS 1% CREAM
4928,250,5474,TIMOGLAX EYE DROP
4929,2500,5475,TIVORTIN ASPARTATE 100ML
4930,400,5478,TOBI-FM EYE DROP
4931,800,5479,TULAC 200ML
4932,750,5481,VAGINORM SUPPOSITORIES
4933,1500,5491,VICRYL SUTURE NO. 2/0
4934,1600,5503,VITAHEALTH OMEGA-3 200ML
4935,450,5508,VORMIGURD SYR 50ML
4936,100,5513,ZEDITONE SYR 100ML
4937,5000,5520,ZERODERM OINTMENT 500G
4938,600,5522,ZINC AND CASTOR OIL CREAM 100G
4939,85,5536,EQUICOXIA MR
4940,300,5538,AGYCIN 500MG
4941,65,5539,OLMIDAY 20
4942,450,5542,criptocan susp 35ml
4943,300,5548,soluwax olive oil 10ml
4944,1500,5566,NEBULIZATION
4946,100,5576,VEGA 100MG
4947,80,5578,AMOXYCILLIN 125MG 60ML
4948,750,5582,BRONCHOPED SYRUP 100ML
4949,10,5595,PAINOTAB
4950,15,5596,FURODENK 40MG
4951,140,5600,PALMIGES CAPS 10'S
4952,75,5611,NUFLAM CAPS 30'S
4953,100,5623,CANDIZOLE 200MG
4954,300,5627,AGYCIN SUSP 15ML
4955,200,5628,NEBULIZER ADULT MASK
4956,20.01,5639,ZINCOFER CAPS
4957,20,5640,fourts b caps
4958,30,5643,VITAHEALTH OMEGA 3 CAPS
4959,450,5649,ORAL B ESSENTIAL DENTAL F WAXED
4960,500,5651,PARACETAMOL INFUSION 100ML
4961,20,5666,FLUDEX-C
4963,2200,5676,OBRIL FIRST CREAM 20G
4964,50,5684,RISPERIDONE 2MG UK
4965,500,5693,ISOTIN GEL 0.05%
4966,50,5710,ORAV-OZ TABS
4967,50,5711,LEVUKEN 500MG
4968,90,5714,EPLIFE 50MG
4969,150,5717,CEFUKEN 500MG
4970,50,5725,NAPROXEN 500MG
4971,50,5726,LYSO BALM 9GM
4972,35,5738,RABZ 20
4973,130,5741,GLIFEMPA-LIN TABS 30S
4974,80,5750,EMPAFLO M 12.5/500MG TABS 30S
4975,70,5752,MONTRAL 10MG
4976,1800,5761,ADVANCIS ESSENTIAL VITAMINS TABS 30S
4977,25,5762,CHERIFLU PLUS
4978,70,5773,BETASERC 16MG
4979,40,5787,hemoforce prega
4980,30,5803,HEMOSAN CAPS
4981,550,5816,AROMEL PLUS SYR 100ML
4982,100,5821,ALTOA TABS
4983,100,5823,ALBASOL SUSP
4984,100,5837,DAWAMISOLE SYR
4985,400,5846,FISHERMAN'S HONEY & LEMON
4986,250,5851,ALERFREE SYR 60ML
4987,225,5883,AMOXYCILLIN 250MG 100ML
4988,15,5905,AMOXYCILLIN 250MG DISP TABS
4989,150,5920,LURATA 40MG
4990,15,5924,EZYTHROAT LOZENGES 24'S
4991,15,5930,EZYCOF LOZENGES 24'S
4992,150,5932,VITAMIN D3 D360K
4993,60,5937,ORTHOKIT
4994,90,5983,JOINTSOLS-D
4995,200,5986,ZEDCORIL EXPECTORANT 100ML
4996,50,5999,DAWA CPM 60ML
4997,100,6001,DAWA CPM 100ML
4998,200,6003,RHINACON (ADULT) 100ML
4999,200,6015,RHINACON (CHILD) 100ML
5000,400,6023,FLUGONE EXP 120ML
5001,250,6028,FLUGONE P 60ML
5002,60,6031,NASOSPARK
5003,40,6032,SENOKOT 7.5MG TABS
5004,1200,6038,CERUMOL EAR DROPS
5005,150,6042,ANDRIN (ADULT) NASAL DROP
5006,90,6043,ANDOLEX WILDBERRY PASTILLES
5007,90,6048,TUMIFLO 2MG
5008,1300,6051,OTIPAX EAR DROP
5009,40,6058,G & G MAGNESIUM BISGLYCINATE 200MG CAPS 90S
5010,400,6065,ALVER TABS
5011,40,6075,BONIKAP
5012,750,6077,FLEXCAL-D SUSP
5013,400,6100,BENZATHINE PENICILLIN 2.4
5014,200,6102,TRISHIELD CREAM
5015,300,6104,CYPROACTIN SYR
5016,450,6106,ALOHA SYR
5017,350,6112,VITAFERON 200ML
5018,20,6118,alerset
5019,10,6121,dilomol 50mg
5020,30,6127,JAMIESON MELATONIN 3MG (LOOSE)
5021,240,6132,BACEP
5022,80,6133,FLORASTAR KIDS SATCHETS
5023,165,6146,BIOFLOR 250MG
5024,20,6147,KNAC 75
5025,60,6148,STRAPPING Z.O.P 1''
5026,115,6150,DUSPATALIN 200MG
5027,500,6151,DERIPHYLLIN SYR 100ML
5028,80,6160,Glentel H 80MG
5029,10,6172,ULZOL 20MG
5030,1200,6177,MAMAFEED 100GM
5031,600,6194,OSMOLAX 100ML
5032,1500,6205,ANDOLEX C GARGLE 100ML
5033,200,6208,PEARDINE M/W
5034,100,6216,ENERVIT 100ML
5035,300,6217,SUBSYDE GEL
5036,200,6226,CHLORODIN GEL
5037,100,6235,ADIFLAM GEL 1%
5038,300,6239,HILDERM CH CREAM 30G
5039,2100,6249,FASTUM GEL DISPENSER 100G
5040,900,6250,RHINAPHYTO 100ML
5041,250,6251,CADEX COUGH SYR 100ML
5042,100,6263,EMPIGET M 5/1000MG 28S
5043,100,6269,beta gripe water 60mls
5044,150,6285,TRIMEX PAEDS 60ML
5045,150,6291,TUSPEL PLUS 60ML
5046,200,6303,TUSPRESS 60ML
5047,200,6320,BETAFEN 100MLS
5048,150,6325,BETAFEN 60ML
5049,20,6327,MENTHOKING LOZENGES
5050,200,6357,TUSICOFF DRY 100ML
5051,100,6365,BENAHIST 60ML
5052,150,6366,KOFGON 100ML
5053,200,6370,KIDDICOF SYR 100ML
5054,250,6373,SOLUCOF DRY 100ML
5055,250,6378,SOLUCOF MUCOLYTIC 100ML
5056,200,6387,SOLUCOF PRODUCTIVE COUGH 100ML
5057,250,6392,E-COLD PLUS SYR 100ML
5058,15,6394,E-COLD PLUS TABS
5059,15,6396,COLDRIL CAPS
5060,15,6407,coldcap night
5061,50,6412,MICROMOL 1G
5062,60,6427,TAKOL CR 100MG
5063,110,6429,TELMI 80CT 28S
5064,80,6442,TELMI 40CT 28S
5065,200,6453,MOSQUITO REPELLANT BALM
5066,300,6456,EMULSIFYING OINT 250G
5067,250,6457,AQUEOUS CREAM 250G
5068,900,6458,BENNETS BABY MOITURIZING CREAM 150ML
5069,700,6459,SUPA DICHLORVOS
5070,2900,6460,OATVEEN ECZEMA MOISTURIZING CREAM 400ML
5071,900,6461,COST PLUS EMOLLIENT CREAM 200GM
5072,1300,6462,FIXODENT CREAM DUAL PROTECTION 40G
5073,90,6463,CILNITEL 10/80 CT
5074,1500,6464,MEGA 3 CAPSULES
5075,20,6465,BISOPROLOL 5MG
5076,25,6466,ATENOLOL 25MG (BRISTOL)
5077,8,6467,Enaril 5mg
5078,15,6468,LOSATAN H (LAB & ALLIED)
5079,75,6469,SINEMET PLUS TABS 100S
5080,550,6470,Tearvis eye drops
5081,200,6471,HAND SPRAY
5083,80,6473,VILDAMET 50/850 TABS 30S
5084,400,6474,BIOFREEZE LARGE PATH 5S
5085,5,6475,HCTZ 50MG (BIODEAL) 100'S
5086,5,6476,HCTZ 25MG (BIODEAL) 100'S
5087,15,6477,SARTILOS (LOSARTAN) 50MG
5088,35,6478,LIPIDEAL (ATORVASTATIN) 20MG
5089,15,6479,GLUCODEAL 850MG 100'S
5090,40,6480,TORSEWIN 10MG
5091,50,6481,TORSEWIN 20MG
5092,40,6482,VASOCARE 35MG TABS
5093,60,6483,TUNACLAV 228 DT
5094,80,6484,TUNACLAV 457 DT
5095,100,6485,AMOCLAV 1G
5096,500,6486,ZAHA 500MG
5097,200,6487,IVYDEXNEOCIN
5098,300,6488,ZITHROX SUSP 15ML
5099,50,6489,THEOFIX 200MG
5100,250,6490,CLOFORT 750MG
5101,140,6491,XIMECOR 500MG
5102,70,6492,FIXEM 200MG
5103,70,6493,BCEF 250MG
5104,120,6494,C-CLAV 325MG
5105,80,6495,CEFAXIL 500MG
5106,80,6496,LEVOKEN 500MG
5107,70,6497,CEFIPLUS 200MG
5108,70,6498,BACTIFIX 200MG
5109,50,6499,NEBIGOOD 5MG
5110,40,6500,HISTY 10MG TABS
5111,80,6501,CO-TECLONID 40/20/12.5MG 30S
5112,50,6502,pdt strips
5113,45,6503,RUPA TABS 10MG 30S ( RUPATADINE)
5114,45,6504,O2
5115,50,6505,DOFLODINA
5116,70,6506,SEVLAREN 400MG
5117,10,6507,NEUROBION FORTE
5118,90,6508,LUCODERM
5119,70,6509,URYSOREN 5MG
5120,180,6510,MESLA 800MG
5121,200,6511,CLOZOLE B 30G
5122,100,6512,DAZOLE-B 20GM
5123,150,6513,KETAZOL CREAM 15G
5124,150,6514,KENAZOLE CREAM 20G
5125,500,6515,FLUZOLE GEL
5126,1100,6516,FUCICORT CREAM 30G
5127,400,6517,FUCLEAR CREAM
5128,15,6518,ALLOPURINOL 100MG 28S
5129,35,6519,KEMOXYL F CAPS
5130,20,6520,METADOL 50MG
5131,550,6521,evorox 125/5ml 50ml
5132,70,6522,Zyrtec Tabs 10MG 20s Turkey
5133,100,6523,CLARANTA 250MG
5134,60,6524,MICLYN 300MG
5135,2500,6525,AEROSPACER WITH MASK (CHILD)
5136,70,6526,EMGLYZA 25MG
5137,30,6527,JAMIESON OMEGA 3.6.9 (LOOSE)
5138,60,6528,tritris
5139,40,6529,SPASMOCARE PLUS
5140,110,6530,DULCOLAX 5MG SUPPOSITORIES
5141,45,6531,STOP 500MG
5142,40,6532,HEMORAL TABS
5143,900,6533,AMOKLAVIN 457 MG
5144,200,6534,DAWAFLOX SUSP 100ML
5145,500,6535,EXIME DS 125MG/5ML
5146,550,6536,MOXAFORTE 100ML
5147,400,6537,CEFEXOL DS SUSP 200MG
5148,200,6538,maxxi cream
5149,450,6539,FLOXATIL SUSP
5150,400,6540,COAMOXICLAV 228 (MY DAWA)
5151,550,6541,CEF-OD DS 30ML
5152,250,6542,SEVIN DUDU DUST 100GM
5153,120,6543,DILATREND 12.5 ORIGINAL
5154,40,6544,PANTONEX DR 40MG
5155,30,6545,NEXIOLE 20MG
5156,40,6546,ES-OMECOS 40mg
5157,40,6547,GULAIR KID
5158,20,6548,ALERFREE 5MG
5159,40,6549,SOLO 5MG
5160,25,6550,HISTAMOL TABS
5161,30,6551,LEVOCET M
5162,2870,6552,Pylo-40 KIT
5163,1850,6553,GI KIT
5164,1350,6554,HELICURE KIT
5165,15,6555,AMOXYCILLIN 250MG DT (NORVATIS)
5166,30,6556,ALDOMET 250MG
5167,3000,6557,HUMALOG KWIKPEN 100IU PARA 5S
5168,85,6558,DILATREND 25MG 30S TURKEY
5169,100,6559,ATOXIA 120MG
5170,80,6560,ATOXIA 90MG
5171,60,6561,TRAMACETAL
5172,100,6562,XIBRA PLUS
5173,500,6563,VITAMIN K INJ
5174,400,6564,XPEN 5MU
5175,2700,6565,NIGHT NURSE LIQUID 160ML
5176,1700,6566,SUDAFED BLOCKED NOSE/ SINUS TAB 16S
5177,1900,6567,CALPOL SALINE SPRAY 15ML
5178,20,6568,LEVOTHYROXINE 50MCG 28S
5179,60,6569,DUTASTERIDE0.5MG CAPS 30S
5180,70,6570,OZITAS 5MG
5181,60,6571,ANAFRANIL 25MG
5182,40,6572,MEFTAN PLUS
5183,100,6573,TRANSPORE 1NCH
5184,70,6574,AGYCIN 250MG
5185,1300,6575,CITROSODA REGULAR 120G
5186,85,6576,CEFROXYM 500MG (CEFUROXIME)
5187,1850,6577,CEFROLEX (CEFIXIME) 400MG 5S
5188,150,6578,"PLASTER OF PARIS 6"""
5189,100,6579,DAWASEC TABS
5190,40,6580,WARFARIN 3MG (BRISTOL)
5191,1100,6581,XPEL MOSQUITO REPELLENT PUMP SPRAY 70ML
5192,2650,6582,COLGATE 360 SONIC FLOSS TIP BATTERYT/BRUSH ADULT
5193,5,6583,lasix generic 40mg
5194,150,6584,BEECHAMS ALL IN ONE TABS
5195,20,6585,ulcon 10mg chewable
5196,200,6586,CARBOPROM SYR 100ML
5197,200,6587,CLOTRINE 500MG PESS 1'S
5198,500,6588,RIVALEXIN 250MG 100ML
5199,170,6589,triplixam 10/2.5/5mg
5200,35,6590,NATURAL FACTORS MELATONIN 10MG (LOOSE)
5201,1000,6591,LAMISIL CREAM 10G
5202,350,6592,acneclear gel
5203,30,6593,NEUTRAFLUX TABS
5204,650,6594,FLUX DS 250MG 100ML (FLUCLOXACILLIN)
5205,1950,6595,OMNERVON CAPSULES 30'S
5206,1700,6596,OTRIVIN ALLERGY NASAL SPRAY 10ML
5207,70,6597,ZYCLAVE 625MG
5208,100,6598,CETIRIZINE SYR 60ML
5209,300,6599,DERMAZINE CREAM 100G
5210,550,6600,SEDIPROCT CREAM 20GM
5211,2500,6601,HB1c
5212,300,6602,CALXIDINE MOUTHWASH 100ML
5213,350,6603,GALXIDINE M/W 100ML
5214,250,6604,CHAPA SHOKA 5ML
5215,450,6605,GALXIDINE MOUTH WASH 100ML
5216,50,6606,ESPLUS-IT
5217,85,6607,STREPSILS H&L TRIPLE ACTION LOZENGES 24'S
5218,3100,6608,SINOMARIN NOSE CARE ADULT 125ML
5219,30,6609,TIBINA 10MG (TORASEMIDE)
5220,1950,6610,MONODOSE 3G (FOSFOMYCIN)
